name	description	GS details	SIZE	ES	NES	pval	padj	FWER	Rank at Max	leading edge genes
TRANSCRIPTION ELONGATION BY RNA POLYMERASE II%GOBP%GO:0006368	TRANSCRIPTION ELONGATION BY RNA POLYMERASE II%GOBP%GO:0006368	Details	29	0.261247605391179	0.685087424102319	0.923963133640553	0.992557750195411	0	3514	ERCC3,ELL2,SUPT5H,SUPT16H,ELP2,PAF1
TRANSCRIPTION FACTOR REGULATION IN ADIPOGENESIS%WIKIPATHWAYS_20250410%WP3599%HOMO SAPIENS	TRANSCRIPTION FACTOR REGULATION IN ADIPOGENESIS%WIKIPATHWAYS_20250410%WP3599%HOMO SAPIENS	Details	17	-0.555058863464698	-1.2427613055848	0.213461538461538	0.488376544487892	0	15469	LPIN1,CEBPA,PPARGC1A,INSR,PCK2
TRANSCRIPTION INITIATION AT RNA POLYMERASE II PROMOTER%GOBP%GO:0006367	TRANSCRIPTION INITIATION AT RNA POLYMERASE II PROMOTER%GOBP%GO:0006367	Details	136	-0.207372187228788	-0.67962850683651	0.995049504950495	1	0	15538	APOBEC1,MYOCD,PPARGC1A,MED11,INTS3,MED16,SIRT7,SPHK2,TAF11,INTS14,USP21,MED23,RBBP5,ELOB,MACROH2A1,SGF29,OGG1,POLR2I,GLYR1,INTS7,MED7,TAF5,N6AMT1,FAM47E,INTS10,MED24,INTS6,MED18,TBP
TRANSCRIPTION INITIATION-COUPLED CHROMATIN REMODELING%GOBP%GO:0045815	TRANSCRIPTION INITIATION-COUPLED CHROMATIN REMODELING%GOBP%GO:0045815	Details	48	-0.369990341838152	-1.04040640558466	0.375874125874126	0.668066295376503	0	15538	APOBEC1,MYOCD,SIRT7,SPHK2,USP21,RBBP5,MACROH2A1,SGF29,OGG1,GLYR1
TRANSCRIPTION OF E2F TARGETS UNDER NEGATIVE CONTROL BY DREAM COMPLEX%REACTOME DATABASE ID RELEASE 92%1362277	TRANSCRIPTION OF E2F TARGETS UNDER NEGATIVE CONTROL BY DREAM COMPLEX%REACTOME DATABASE ID RELEASE 92%1362277	Details	18	0.367372973547205	0.87524686652918	0.638075313807531	0.843614379570829	0	4914	CDC6,MYC,E2F1,RBL1,TOP2A,LIN52,CDC25A,RBBP4,TFDP2,PCNA,LIN54
TRANSCRIPTION OF E2F TARGETS UNDER NEGATIVE CONTROL BY P107 (RBL1) AND P130 (RBL2) IN COMPLEX WITH HDAC1%REACTOME DATABASE ID RELEASE 92%1362300	TRANSCRIPTION OF E2F TARGETS UNDER NEGATIVE CONTROL BY P107 (RBL1) AND P130 (RBL2) IN COMPLEX WITH HDAC1%REACTOME DATABASE ID RELEASE 92%1362300	Details	15	0.426359171820352	0.969471695425449	0.508583690987124	0.758803802156201	0	4222	MYBL2,CCNA2,E2F1,RBL1,LIN52,CDK1,RBBP4,TFDP2
TRANSCRIPTION OF THE HIV GENOME%REACTOME%R-HSA-167172.4	TRANSCRIPTION OF THE HIV GENOME%REACTOME%R-HSA-167172.4	Details	65	0.394777246782653	1.20745055000707	0.1415313225058	0.394027835369419	0	3997	TAF6,SSRP1,ERCC3,GTF2E1,MNAT1,TCEA1,SUPT5H,SUPT16H,NCBP2,TAF13,ERCC2,POLR2G,TAF12,ELOC,GTF2H2,NELFE,TAF9B,POLR2K,RNMT,TAF9
TRANSCRIPTION PREINITIATION COMPLEX ASSEMBLY%GOBP%GO:0070897	TRANSCRIPTION PREINITIATION COMPLEX ASSEMBLY%GOBP%GO:0070897	Details	50	0.259945960791	0.756539366558492	0.894859813084112	0.980675938257319	0	2972	TAF6,MED15,MED29,MED22,TAF13,MED6,TAF12,POLR1E,MED27
TRANSCRIPTION REGULATION BY BZIP TRANSCRIPTION FACTOR%PANTHER PATHWAY%P00055	TRANSCRIPTION REGULATION BY BZIP TRANSCRIPTION FACTOR%PANTHER PATHWAY%P00055	Details	44	-0.46416293416893	-1.30155801204984	0.102564102564103	0.330658848422095	0	15549	CREB3L3,CREB3L1,CREB3L4,MTERF2
TRANSCRIPTION-COUPLED NUCLEOTIDE EXCISION REPAIR (TC-NER)%REACTOME%R-HSA-6781827.3	TRANSCRIPTION-COUPLED NUCLEOTIDE EXCISION REPAIR (TC-NER)%REACTOME%R-HSA-6781827.3	Details	75	0.412024033409765	1.28652501277388	0.0976190476190476	0.327193923145666	0	3573	COPS8,RFC2,COPS7A,RFC4,ERCC3,MNAT1,CUL4B,POLD1,POLE3,UBC,TCEA1,DDB1,COPS6,ERCC2,POLR2G,COPS4,RPA2,RFC1,XRCC1,GTF2H2,RBX1,RFC5,RFC3,POLE2,ISY1,POLR2K,ERCC1
TRANSCRIPTIONAL ACTIVATION OF MITOCHONDRIAL BIOGENESIS%REACTOME DATABASE ID RELEASE 92%2151201	TRANSCRIPTIONAL ACTIVATION OF MITOCHONDRIAL BIOGENESIS%REACTOME DATABASE ID RELEASE 92%2151201	Details	50	-0.511448328804616	-1.45880937113609	0.028026435293988	0.156366807212609	0	15424	ACSS2,GLUD2,PPARGC1A,PPARGC1B,NCOR1,PPARA,ALAS1,TFB2M,CYCS,ESRRA,SIRT5,MTERF1,TFB1M,POLRMT,NCOA1
TRANSCRIPTIONAL ACTIVITY OF SMAD2 SMAD3:SMAD4 HETEROTRIMER%REACTOME DATABASE ID RELEASE 92%2173793	TRANSCRIPTIONAL ACTIVITY OF SMAD2 SMAD3:SMAD4 HETEROTRIMER%REACTOME DATABASE ID RELEASE 92%2173793	Details	49	0.419264969317949	1.21558021801919	0.15962441314554	0.420508240643014	0	3061	SERPINE1,SMURF2,SMAD7,SKI,YBX1,NCOR2,COL1A2,MYC,UBC,CDKN2B,RBL1,WWTR1,SKIL,SMAD2,MAPK1,TGIF1
TRANSCRIPTIONAL AND POST-TRANSLATIONAL REGULATION OF MITF-M EXPRESSION AND ACTIVITY%REACTOME%R-HSA-9856649.3	TRANSCRIPTIONAL AND POST-TRANSLATIONAL REGULATION OF MITF-M EXPRESSION AND ACTIVITY%REACTOME%R-HSA-9856649.3	Details	49	0.391797256621437	1.1359427318671	0.244131455399061	0.528050424809526	0	3053	SNAI2,YWHAG,CTNNB1,DARS1,TFE3,GSK3B,IARS1,KARS1,XPO1,CSF1,YWHAZ,LEF1,MAPK1,MARS1,MARK3,AKT3
TRANSCRIPTIONAL REGULATION BY E2F6%REACTOME%R-HSA-8953750.3	TRANSCRIPTIONAL REGULATION BY E2F6%REACTOME%R-HSA-8953750.3	Details	34	0.441790735613839	1.20997181225946	0.210290827740492	0.485782691872068	0	4799	CHEK1,CBX3,RAD51,E2F1,EHMT2,RYBP,PHC1,CBX5,RRM2,RBBP8,RNF2,BRCA1,RBBP4,TFDP2,CDC7,PCGF2,E2F6
TRANSCRIPTIONAL REGULATION BY MECP2%REACTOME%R-HSA-8986944.4	TRANSCRIPTIONAL REGULATION BY MECP2%REACTOME%R-HSA-8986944.4	Details	45	0.372834753961301	1.06535028028457	0.334883720930233	0.629392104490344	0	3895	MET,PTPN1,BDNF,NCOR2,TBL1X,IRAK1,HTT,AGO3,AGO2,PTEN,PRKACA,SGK1,HDAC3,AURKB,CAMK2B,SLC2A3,AGO1,CAMK4
TRANSCRIPTIONAL REGULATION BY NPAS4%REACTOME%R-HSA-9634815.4	TRANSCRIPTIONAL REGULATION BY NPAS4%REACTOME%R-HSA-9634815.4	Details	29	0.594437633566598	1.55883437308386	0.0263709104380621	0.150956557828137	0	3143	CDK5R1,BDNF,PLK2,NAMPT,NR3C1,AGO3,AGO2,XPO1,IQSEC3,MAPK1,MDM2
TRANSCRIPTIONAL REGULATION BY RUNX1%REACTOME DATABASE ID RELEASE 92%8878171	TRANSCRIPTIONAL REGULATION BY RUNX1%REACTOME DATABASE ID RELEASE 92%8878171	Details	161	0.399226921913904	1.40726786395577	0.00630284358276901	0.0676960055599468	0	3144	CTSV,PSMD2,CCND1,GATA3,RUNX1,CDK6,CTSL,GPAM,PSMD7,ACTL6A,THBS1,MNAT1,PSMC1,CSNK2A2,PSMD14,YAP1,GATA2,SIN3B,PHC2,ABL1,UBC,PSMA7,PSMB2,AGO3,RYBP,SMARCB1,WDR5,PHC1,AGO2,PSMC3,PRMT1,H2BC5,H3-3B,PSMD11,PRKCQ,PSMA6,ASH2L,SOCS3,CTSK,ITCH,CBX2,H2BC21
TRANSCRIPTIONAL REGULATION BY RUNX2%REACTOME DATABASE ID RELEASE 92%8878166	TRANSCRIPTIONAL REGULATION BY RUNX2%REACTOME DATABASE ID RELEASE 92%8878166	Details	99	0.413795348798509	1.35348425206122	0.0353188694712568	0.179397051776625	0	3441	PSMD2,CCND1,ITGA5,CDK4,RUNX1,CCNB1,MAF,PSMD7,AKT2,COL1A1,PSMC1,GLI2,PSMD14,YAP1,HIVEP3,GSK3B,ABL1,UBC,PSMA7,PSMB2,TWIST2,NR3C1,WWTR1,PSMC3,GLI3,PSMD11,TWIST1,PSMA6,MAPK1,SMURF1,AKT3,SMAD1,MMP13,RBX1,ZNF521,HEY1,CDK1,PSMB5,HDAC3
TRANSCRIPTIONAL REGULATION BY RUNX3%REACTOME DATABASE ID RELEASE 92%8878159	TRANSCRIPTIONAL REGULATION BY RUNX3%REACTOME DATABASE ID RELEASE 92%8878159	Details	84	0.538861673642018	1.72120749118175	0.00035709586854767	0.010239478322438	0	3716	PSMD2,CCND1,TGFB1,SMURF2,RUNX1,MAML2,CTNNB1,PSMD7,BCL2L11,PSMC1,PSMD14,YAP1,MYC,TEAD1,UBC,PSMA7,PSMB2,WWTR1,CDKN2A,RBPJ,MAMLD1,PSMC3,TCF7L1,PSMD11,PSMA6,LEF1,SMURF1,MDM2,PSMB5,SNW1,CCN2,ZFHX3,PSMD12,TEAD2
TRANSCRIPTIONAL REGULATION BY SMALL RNAS%REACTOME DATABASE ID RELEASE 92%5578749	TRANSCRIPTIONAL REGULATION BY SMALL RNAS%REACTOME DATABASE ID RELEASE 92%5578749	Details	55	0.46717008238988	1.38242769907542	0.0665137614678899	0.272126513506925	0	3905	NUP93,NUP107,NUP188,NDC1,NUP205,AGO2,NUP155,H2BC5,POLR2G,H3-3B,NUP160,NUP85,H2BC21,NUP210,POLR2K,RAN,AGO1,SEC13
TRANSCRIPTIONAL REGULATION BY THE AP-2 (TFAP2) FAMILY OF TRANSCRIPTION FACTORS%REACTOME%R-HSA-8864260.5	TRANSCRIPTIONAL REGULATION BY THE AP-2 (TFAP2) FAMILY OF TRANSCRIPTION FACTORS%REACTOME%R-HSA-8864260.5	Details	28	0.545882947615081	1.42907020664927	0.0764044943820225	0.293008892258909	0	1729	TFAP2C,ATAD2,TFAP2A,EGFR,MYBL2,CITED2,TGFA,MYC,KCTD15
TRANSCRIPTIONAL REGULATION BY TP53%REACTOME%R-HSA-3700989.8	TRANSCRIPTIONAL REGULATION BY TP53%REACTOME%R-HSA-3700989.8	Details	339	0.330352188216836	1.26063081121376	0.014672573935048	0.101693548885966	0	2665	TP63,CDK5R1,E2F7,GLS,TAF6,COX6B2,CHEK1,YWHAQ,PLK2,RFC2,TPX2,PPP1R13L,SSRP1,MAPK11,BIRC5,MSH2,NUAK1,RFC4,STEAP3,YWHAG,PMAIP1,PERP,CCNB1,AKT2,ERCC3,ZNF385A,TNKS1BP1,MNAT1,CDK2,MLH1,BNIP3L,CASP2,TOPBP1,CSNK2A2,PIP4K2B,PHF20,PIP4K2C,RHNO1,DDIT4,IGFBP3,CCNA2,RHEB,E2F1,AURKA,UBC,TCEA1,BCL6,CNOT2,BRD7,CCNE1,PPP2R5C,RBL1,EHMT2,MEAF6,AGO3,CDKN2A,SUPT5H,SUPT16H,RRAGC,AGO2,PRMT5,TAF13,CHD3,FANCD2,GADD45A,MTOR,MDC1,PRMT1,ERCC2,RRAGA,BRPF1,MAPKAP1,PTEN,NBN,POLR2G,YWHAZ,TAF12
TRANSCRIPTIONAL REGULATION BY VENTX%REACTOME DATABASE ID RELEASE 92%8853884	TRANSCRIPTIONAL REGULATION BY VENTX%REACTOME DATABASE ID RELEASE 92%8853884	Details	39	0.513331332842718	1.43005390082344	0.0625	0.264514218009479	0	2800	CCND1,CTNNB1,CDC23,UBE2C,UBE2E1,CEBPB,CDC27,UBE2S,EHMT2,AGO3,CDKN2A,IL6,LEF1
TRANSCRIPTIONAL REGULATION OF BROWN AND BEIGE ADIPOCYTE DIFFERENTIATION BY EBF2%REACTOME%R-HSA-9844594.1	TRANSCRIPTIONAL REGULATION OF BROWN AND BEIGE ADIPOCYTE DIFFERENTIATION BY EBF2%REACTOME%R-HSA-9844594.1	Details	27	-0.553280805284487	-1.38538437662681	0.0689655172413793	0.277210447441661	0	15049	PPARGC1A,PPARGC1B,PRDM16,HDAC1,PPARA,BMP7
TRANSCRIPTIONAL REGULATION OF BROWN AND BEIGE ADIPOCYTE DIFFERENTIATION%REACTOME DATABASE ID RELEASE 92%9843743	TRANSCRIPTIONAL REGULATION OF BROWN AND BEIGE ADIPOCYTE DIFFERENTIATION%REACTOME DATABASE ID RELEASE 92%9843743	Details	27	-0.553280805284487	-1.38538437662681	0.0689655172413793	0.277210447441661	0	15049	PPARGC1A,PPARGC1B,PRDM16,HDAC1,PPARA,BMP7
TRANSCRIPTIONAL REGULATION OF GRANULOPOIESIS%REACTOME%R-HSA-9616222.3	TRANSCRIPTIONAL REGULATION OF GRANULOPOIESIS%REACTOME%R-HSA-9616222.3	Details	38	0.362350963385328	1.01155661851367	0.445454545454545	0.710228433359804	0	3144	CDK4,RUNX1,CDK2,CEBPB,GATA2,MYC,E2F1,H2BC5,H3-3B,LEF1,GFI1,H2BC21
TRANSCRIPTIONAL REGULATION OF MEMORY B CELL DIFFERENTIATION%WIKIPATHWAYS_20250410%WP5491%HOMO SAPIENS	TRANSCRIPTIONAL REGULATION OF MEMORY B CELL DIFFERENTIATION%WIKIPATHWAYS_20250410%WP5491%HOMO SAPIENS	Details	38	-0.291943143858817	-0.79258379108349	0.814946619217082	0.940597405544274	0	15254	SPIB,SYK,LYN
TRANSCRIPTIONAL REGULATION OF WHITE ADIPOCYTE DIFFERENTIATION%REACTOME%R-HSA-381340.5	TRANSCRIPTIONAL REGULATION OF WHITE ADIPOCYTE DIFFERENTIATION%REACTOME%R-HSA-381340.5	Details	77	0.282426224285687	0.885908689060955	0.699052132701422	0.881930401133134	0	2692	ANGPTL4,TGFB1,CDK4,MED15,NCOR2,CEBPB,TBL1X,THRAP3,MED29,PLIN1,MED22,LPL,FABP4,MED6,CEBPD
TRANSCYTOSIS%GOBP%GO:0045056	TRANSCYTOSIS%GOBP%GO:0045056	Details	18	-0.536898006650158	-1.2168875344358	0.229007633587786	0.509633541838782	0	15249	RAB17,PIGR,FCGRT
TRANSEPITHELIAL TRANSPORT%GOBP%GO:0070633	TRANSEPITHELIAL TRANSPORT%GOBP%GO:0070633	Details	18	-0.747300418270644	-1.69376781475883	0.00353410066847323	0.0498213447204321	0	15503	SLC5A1,SLC9A4,CLDN18,SLC1A1,SLC12A2
TRANSFERRIN ENDOCYTOSIS AND RECYCLING%REACTOME DATABASE ID RELEASE 92%917977	TRANSFERRIN ENDOCYTOSIS AND RECYCLING%REACTOME DATABASE ID RELEASE 92%917977	Details	25	0.316627288342725	0.802373734203787	0.754880694143167	0.910248877995239	0	3924	STEAP3,ATP6V1C1,ATP6V1A,TF,ATP6V1H,ATP6V1C2,MCOLN1,ATP6V1E1
TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007179	TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007179	Details	66	0.468920618646639	1.43803519113797	0.0133357563709364	0.0966101726004674	0	3246	TGFB2,TGFB1,LTBP3,ITGB5,TSKU,SMAD7,SKI,COL3A1,LTBP2,COL1A2,PXN,ADAM9,CDKN2B,FERMT2,TGFBR2,SMAD2,PTK2,FNTA,TGFB3,LRRC32,SMAD1,ZYX,ACVR1
TRANSFORMING GROWTH FACTOR BETA RECEPTOR SUPERFAMILY SIGNALING PATHWAY%GOBP%GO:0141091	TRANSFORMING GROWTH FACTOR BETA RECEPTOR SUPERFAMILY SIGNALING PATHWAY%GOBP%GO:0141091	Details	103	0.395899212912913	1.30541679449826	0.0754257907542579	0.289787214315516	0	3246	NOG,TGFB2,INHBB,TGFB1,LTBP3,MEGF8,ITGB5,TSKU,RUNX2,SMAD7,SKI,GDF11,COL3A1,LTBP2,COL1A2,GDF6,CITED2,PXN,ACVR2B,ADAM9,CDKN2B,CFC1,FERMT2,HIVEP1,INHBA,TGFBR2,BMPR2,SMAD2,PTK2,FNTA,TGFB3,ACVR1C,SMURF1,LRRC32,BMP6,SMAD1,ZYX,ACVR1
TRANSITION METAL ION TRANSPORT%GOBP%GO:0000041	TRANSITION METAL ION TRANSPORT%GOBP%GO:0000041	Details	65	-0.436724696288395	-1.29554484336661	0.0858143607705779	0.307171591472023	0	15544	ATP7B,SLC40A1,SLC39A5,FLVCR1,TMEM163,SLC41A2,SLC39A14,TTYH1,ATP2C2,DNM2,SLC48A1
TRANSLATION FACTORS%WIKIPATHWAYS_20250410%WP107%HOMO SAPIENS	TRANSLATION FACTORS%WIKIPATHWAYS_20250410%WP107%HOMO SAPIENS	Details	41	0.359161176420434	1.00506564959585	0.450236966824645	0.714203703521977	0	2213	EIF4H,EIF4G1,PABPC1,EIF2B3,EIF2S1,ETF1,PAIP1,EIF4A2
TRANSLATION INHIBITORS IN CHRONICALLY ACTIVATED PDGFRA CELLS%WIKIPATHWAYS_20250410%WP4566%HOMO SAPIENS	TRANSLATION INHIBITORS IN CHRONICALLY ACTIVATED PDGFRA CELLS%WIKIPATHWAYS_20250410%WP4566%HOMO SAPIENS	Details	35	0.301073986261663	0.827187885602322	0.737078651685393	0.898143986683313	0	4178	RPS6KA2,EIF4G1,PIM1,PIK3CA,EIF4A2,MTOR,MAPK1,AKT3,PIK3R3,MAP2K1,EIF4EBP1,RPTOR,MAPK10
TRANSLATION INITIATION COMPLEX FORMATION%REACTOME%R-HSA-72649.4	TRANSLATION INITIATION COMPLEX FORMATION%REACTOME%R-HSA-72649.4	Details	58	-0.237246373468361	-0.68999088480557	0.966131907308378	1	0	15032	RPS27L,RPS10,RPS26,RPS14,RPS17,RPS4X,RPS28,RPS18,RPS15,RPS19,RPS27,RPS15A,RPS12,FAU,RPS6,RPS2,EIF3J,RPS24,RPS9,EIF3K,EIF3A,RPS13
TRANSLATION OF STRUCTURAL PROTEINS%REACTOME DATABASE ID RELEASE 92%9683701	TRANSLATION OF STRUCTURAL PROTEINS%REACTOME DATABASE ID RELEASE 92%9683701	Details	28	0.539166623652122	1.41148750230651	0.0943820224719101	0.322350178026032	0	3039	GANAB,ST3GAL4,ST6GALNAC2,GALNT1,GSK3B,UBC,PARP9,ST3GAL1
TRANSLATION OF STRUCTURAL PROTEINS%REACTOME%R-HSA-9694635.5	TRANSLATION OF STRUCTURAL PROTEINS%REACTOME%R-HSA-9694635.5	Details	58	0.436182668774707	1.3089774053681	0.0975056689342404	0.326989236324	0	3236	GANAB,ST3GAL4,ST6GALNAC2,MAN1B1,GALNT1,GSK3B,ZDHHC8,UBC,STT3B,TUSC3,SRPK2,RPN1,OSTC,DDOST,MAGT1,CSNK1A1,PRMT1,RPN2,PARP9,ST3GAL1,STT3A,GOLGA7
TRANSLATION%GOBP%GO:0006412	TRANSLATION%GOBP%GO:0006412	Details	327	-0.269312471297425	-0.967431242754193	0.551523947750363	0.791064915384708	0	15356	SEPSECS,MTRES1,TARS3,MTRF1,MTIF3,MTG1,MRPL50,MRPS35,MRPS14,MRPL54,TARS2,EIF4EBP2,RPS10,MRPL43,MRPL24,MRPL57,RRBP1,MRPL23,DDRGK1,RPS26,MRPS21,CHCHD1,QRSL1,MRPL34,RPS14,RPL34,MRPS26,UFL1,EEF2K,RPS17,DHPS,PTCD3,EIF2D,MRPL39,MRPS25,RPLP0,RPL36,RPL19,MRPS31,MRPS17,MRPL14,RPL26,MARS2,RPL22,GATC,MRPL55,RWDD1,RPS4X,RCHY1,RPS28,RPL27A,RPLP1,DARS2,MRPL41,RPS18,MRPL32,RPS15,RPL3,MRPS30,MRPL27,RPS19,RPL18,MRRF,CDK5RAP3,RPS27,MRPL35,RPS15A,RPS12,MRPS18A,RPLP2,MRPL20,FAU,SECISBP2,MRPL18,LTN1,RPS6,MRPL4,MRPS34,DAP3,RPS2,EPRS1,EIF3J,RPS24,RPS9,EEF1B2,MRPL46,NARS1,MRPL2,EIF3K,EIF3A,RPS13,MRPL22,HEMK1,RPL13A,MRPL52,GSPT2,AURKAIP1,RPLP0P6,RPL13,GTPBP1,EIF3G,UBA52,ZNF598,RPL27,WARS2,RPL38,DDX3X,RPS29,MIF4GD,AARS2,MRPL17,SAYSD1,RPS5,IARS2,EIF1AX,RPL29,EIF1,RPL10,EIF4E3,RPL31,LTO1,EIF5,RPL36A,RPL18A,RPL7A,MRPL16,GIGYF2,RPS3,RPS11
TRANSLATION%REACTOME DATABASE ID RELEASE 92%72766	TRANSLATION%REACTOME DATABASE ID RELEASE 92%72766	Details	284	-0.240816380175122	-0.854161367577865	0.903469079939668	0.983557161041948	0	15080	MTIF3,RPS27L,MRPL50,MRPS35,MRPS14,MRPL54,TARS2,SSR4,RPS10,MRPL43,MRPL24,MRPL57,SEC11C,MRPL23,SSR2,RPS26,MRPS21,CHCHD1,SRP19,MRPL34,RPS14,RPL34,EEF1E1,MRPS26,RPS17,PTCD3,MRPL39,SRP9,MRPS25,RPLP0,RPL36,RPL19,MRPS31,MRPS17,PPA1,MRPL14,RPL26,MARS2,RPL22,MRPL55,RPS4X,RPS28,RPL27A,RPLP1,DARS2,MRPL41,RPS18,MRPL32,RPS15,RPL3,MRPS30,AIMP1,MRPL27,RPS19,RPL18,MTFMT,MRRF,RPS27,N6AMT1,MRPL35,RPS15A,RPS12,MRPS18A,RPLP2,MRPL20,FAU,MRPL18,RPS6,MRPL4,MRPS34,DAP3,RPS2,EPRS1,EIF3J,RPS24,RPS9,EEF1B2,MRPL46,NARS1,MRPL2,PPA2,EIF3K,EIF3A,RPS13,MRPL22,RPL13A,MRPL52,GSPT2,AURKAIP1
TRANSLATIONAL ELONGATION%GOBP%GO:0006414	TRANSLATIONAL ELONGATION%GOBP%GO:0006414	Details	49	-0.263216357574658	-0.746658542164236	0.888888888888889	0.978075065031587	0	15356	SEPSECS,MTRES1
TRANSLATIONAL INITIATION%GOBP%GO:0006413	TRANSLATIONAL INITIATION%GOBP%GO:0006413	Details	57	0.287288030706586	0.854952452290856	0.741935483870968	0.902478830449002	0	4849	EIF4H,EIF4G1,EIF2B3,EIF3H,EIF2S1,PAIP1,EIF4A2,NCBP2,ABCE1,DENR,EIF3C,EIF4G2,LARP1,RBM4,EIF3L,EIF2A,DHX29,EIF2S2,NCBP1,EIF3E,EIF4E
TRANSLESION SYNTHESIS BY POLH%REACTOME%R-HSA-110320.3	TRANSLESION SYNTHESIS BY POLH%REACTOME%R-HSA-110320.3	Details	19	0.551129174163716	1.32169878868251	0.134328358208955	0.383768997789844	0	4946	RFC2,RFC4,UBC,NPLOC4,VCP,RPA2,RFC1,RFC5,RFC3,RPA1,PCNA,RPA3,UFD1
TRANSLESION SYNTHESIS BY POLI%REACTOME DATABASE ID RELEASE 92%5656121	TRANSLESION SYNTHESIS BY POLI%REACTOME DATABASE ID RELEASE 92%5656121	Details	17	0.616639023743423	1.45219543286454	0.0788381742738589	0.296930446263647	0	4777	RFC2,RFC4,MAD2L2,UBC,RPA2,RFC1,RFC5,RFC3,RPA1,PCNA,RPA3
TRANSLESION SYNTHESIS BY POLK%REACTOME DATABASE ID RELEASE 92%5655862	TRANSLESION SYNTHESIS BY POLK%REACTOME DATABASE ID RELEASE 92%5655862	Details	17	0.606031810592285	1.42721526472663	0.0871369294605809	0.309484628442097	0	4777	RFC2,RFC4,MAD2L2,UBC,RPA2,RFC1,RFC5,RFC3,RPA1,PCNA,RPA3
TRANSLESION SYNTHESIS BY REV1%REACTOME%R-HSA-110312.3	TRANSLESION SYNTHESIS BY REV1%REACTOME%R-HSA-110312.3	Details	16	0.618410792672128	1.43016406320609	0.0720338983050847	0.28459171037296	0	4777	RFC2,RFC4,MAD2L2,UBC,RPA2,RFC1,RFC5,RFC3,RPA1,PCNA,RPA3
TRANSLESION SYNTHESIS BY Y FAMILY DNA POLYMERASES BYPASSES LESIONS ON DNA TEMPLATE%REACTOME%R-HSA-110313.3	TRANSLESION SYNTHESIS BY Y FAMILY DNA POLYMERASES BYPASSES LESIONS ON DNA TEMPLATE%REACTOME%R-HSA-110313.3	Details	39	0.379727552356611	1.05785646181097	0.37037037037037	0.662048952011777	0	3615	RFC2,RFC4,MAD2L2,POLD1,POLE3,UBC,NPLOC4,VCP,RPA2,RFC1,RFC5,RFC3,POLE2,UBE2L6
TRANSLESION SYNTHESIS%GOBP%GO:0019985	TRANSLESION SYNTHESIS%GOBP%GO:0019985	Details	24	0.308634113026529	0.773172082989124	0.800875273522976	0.93313538393143	0	3371	POLQ,MAD2L2,POLD1,VCP,DTL,POLE2
TRANSLOCATION OF SLC2A4 (GLUT4) TO THE PLASMA MEMBRANE%REACTOME%R-HSA-1445148.4	TRANSLOCATION OF SLC2A4 (GLUT4) TO THE PLASMA MEMBRANE%REACTOME%R-HSA-1445148.4	Details	49	-0.365763498984152	-1.03755117442097	0.392361111111111	0.678132997692469	0	15403	EXOC6,C2CD5,RAB4A,RALGAPA2,PRKAB1
TRANSLOCATION OF ZAP-70 TO IMMUNOLOGICAL SYNAPSE%REACTOME DATABASE ID RELEASE 92%202430	TRANSLOCATION OF ZAP-70 TO IMMUNOLOGICAL SYNAPSE%REACTOME DATABASE ID RELEASE 92%202430	Details	18	-0.306728359359938	-0.695204512476922	0.874045801526718	0.969754086482188	0	12212	PTPN22,HLA-DQA1,HLA-DPA1,CD4,LCK,HLA-DPB1,HLA-DQB1,HLA-DRA,CD3G,HLA-DQA2,TRAC,HLA-DRB1,CD3E,TRBC1,CD3D,ZAP70,HLA-DRB5,HLA-DQB2
TRANSMISSION ACROSS CHEMICAL SYNAPSES%REACTOME DATABASE ID RELEASE 92%112315	TRANSMISSION ACROSS CHEMICAL SYNAPSES%REACTOME DATABASE ID RELEASE 92%112315	Details	161	-0.220915612311132	-0.741594708091561	0.985553772070626	1	0	15528	ALDH2,SLC1A1,SLC1A7,PRKAB1,PRKAA1,MYO6,SYN2,KCNJ3,SRC,MAPK3,CAMK2D,RPS6KA1,UNC13B,ACHE,ALDH5A1,DLG3,ABAT,TSPOAP1,PRKX,MAOA,RPS6KA6,GRIP2,PRKCA,PDPK1,CHRNA5,CPLX1,PLCB3
TRANSMISSION OF NERVE IMPULSE%GOBP%GO:0019226	TRANSMISSION OF NERVE IMPULSE%GOBP%GO:0019226	Details	17	0.575781543392748	1.35597536880922	0.116182572614108	0.354444734705119	0	502	KCNMB4,CNTNAP2,CACNG4
TRANSPORT ACROSS BLOOD-BRAIN BARRIER%GOBP%GO:0150104	TRANSPORT ACROSS BLOOD-BRAIN BARRIER%GOBP%GO:0150104	Details	72	-0.319917545522841	-0.969455852734391	0.508532423208191	0.758803802156201	0	15503	SLC5A1,SLC1A1,SLC12A2,SLC29A2,SLC6A20,ATP2A3,ABCC3,INSR,SLC22A5,SLC4A4,ATP8A1,ABCG2
